,user_id,rating,book_name,book_id
0,5126172,liked it,A Changeling for All Seasons,57
1,3089655,liked it,A Changeling for All Seasons,57
2,140958,did not like it,A Changeling for All Seasons,57
3,8777494,really liked it,A Changeling for All Seasons,57
4,3382092,really liked it,A Changeling for All Seasons,57
5,45601920,did not like it,A Changeling for All Seasons,57
6,28929748,really liked it,A Changeling for All Seasons,57
7,1861276,liked it,A Changeling for All Seasons,57
8,7842846,liked it,A Changeling for All Seasons,57
9,489990,it was amazing,A Changeling for All Seasons,57
10,8681169,really liked it,A Changeling for All Seasons,57
11,2907854,it was amazing,A Changeling for All Seasons,57
12,4374165,really liked it,A Changeling for All Seasons,57
13,2556235,it was ok,A Changeling for All Seasons,57
14,8052561,really liked it,A Changeling for All Seasons,57
15,2106841,really liked it,A Changeling for All Seasons,57
16,10245950,really liked it,A Changeling for All Seasons,57
17,2029963,it was amazing,A Changeling for All Seasons,57
18,4165744,liked it,A Changeling for All Seasons,57
19,4136009,liked it,A Changeling for All Seasons,57
20,17228692,really liked it,A Changeling for All Seasons,57
21,15722212,liked it,A Changeling for All Seasons,57
22,23208548,liked it,A Changeling for All Seasons,57
23,1696883,liked it,A Changeling for All Seasons,57
24,3180055,really liked it,A Changeling for All Seasons,57
25,4232542,liked it,A Changeling for All Seasons,57
26,22695603,it was amazing,A Changeling for All Seasons,57
27,2366113,really liked it,A Changeling for All Seasons,57
28,65638788,liked it,A Changeling for All Seasons,57
29,1368944,it was amazing,A Changeling for All Seasons,57
30,33525510,it was ok,A Changeling for All Seasons,57
31,1357756,did not like it,A Changeling for All Seasons,57
32,3702095,it was amazing,A Changeling for All Seasons,57
33,74198989,liked it,A Changeling for All Seasons,57
34,3977454,liked it,A Changeling for All Seasons,57
35,48632099,did not like it,A Changeling for All Seasons,57
36,1107905,liked it,A Changeling for All Seasons,57
37,9183197,it was ok,A Changeling for All Seasons,57
38,7005049,liked it,A Changeling for All Seasons,57
39,3027174,it was amazing,A Changeling for All Seasons,57
40,71157393,it was amazing,A Changeling for All Seasons,57
41,22813505,it was amazing,A Changeling for All Seasons,57
42,3841631,really liked it,A Changeling for All Seasons,57
43,123404,it was ok,A Changeling for All Seasons,57
44,49369725,it was amazing,A Changeling for All Seasons,57
45,882708,it was amazing,A Changeling for All Seasons,57
46,5927430,it was amazing,A Changeling for All Seasons,57
47,3988032,liked it,A Changeling for All Seasons,57
48,33880624,it was amazing,A Changeling for All Seasons,57
49,14276000,it was amazing,A Changeling for All Seasons,57
50,22901868,really liked it,A Changeling for All Seasons,57
51,1870358,really liked it,A Changeling for All Seasons,57
52,7959233,did not like it,A Changeling for All Seasons,57
53,2300593,liked it,A Changeling for All Seasons,57
54,8555491,it was amazing,A Changeling for All Seasons,57
55,3005166,it was amazing,A Changeling for All Seasons,57
56,4433864,liked it,A Changeling for All Seasons,57
57,2293415,it was amazing,A Changeling for All Seasons,57
58,6982443,really liked it,A Changeling for All Seasons,57
59,33542826,it was amazing,A Changeling for All Seasons,57
60,2777016,liked it,A Changeling for All Seasons,57
61,757915,liked it,A Changeling for All Seasons,57
62,2494642,really liked it,A Changeling for All Seasons,57
63,9974651,really liked it,A Changeling for All Seasons,57
64,48087438,really liked it,A Changeling for All Seasons,57
65,882770,liked it,A Changeling for All Seasons,57
66,5109877,really liked it,A Changeling for All Seasons,57
67,2488482,it was amazing,A Changeling for All Seasons,57
68,5057388,really liked it,A Changeling for All Seasons,57
69,9210051,did not like it,A Changeling for All Seasons,57
70,5203051,liked it,A Changeling for All Seasons,57
71,1800084,it was amazing,A Changeling for All Seasons,57
72,1164945,liked it,A Changeling for All Seasons,57
73,5625265,really liked it,A Changeling for All Seasons,57
74,13416455,it was amazing,A Changeling for All Seasons,57
75,3425862,really liked it,A Changeling for All Seasons,57
76,8007500,liked it,A Changeling for All Seasons,57
77,90305254,it was amazing,A Changeling for All Seasons,57
78,3060126,really liked it,A Changeling for All Seasons,57
79,3281142,really liked it,A Changeling for All Seasons,57
80,12022537,really liked it,A Changeling for All Seasons,57
81,1092423,liked it,A Changeling for All Seasons,57
82,6205296,liked it,A Changeling for All Seasons,57
83,19490759,really liked it,A Changeling for All Seasons,57
84,12333992,it was ok,A Changeling for All Seasons,57
85,4698866,really liked it,A Changeling for All Seasons,57
86,2766993,liked it,A Changeling for All Seasons,57
87,47123444,it was amazing,A Changeling for All Seasons,57
88,1189182,it was amazing,A Changeling for All Seasons,57
89,66515076,really liked it,A Changeling for All Seasons,57
