,user_id,rating,book_name,book_id
0,8310290,it was amazing,The Changeling,63
1,1637963,it was ok,The Changeling,63
2,1698645,it was amazing,The Changeling,63
3,2553399,did not like it,The Changeling,63
4,1650424,it was amazing,The Changeling,63
5,2353147,liked it,The Changeling,63
6,10387600,really liked it,The Changeling,63
7,16467694,it was amazing,The Changeling,63
8,1358573,really liked it,The Changeling,63
9,5607489,it was amazing,The Changeling,63
10,2104306,liked it,The Changeling,63
11,2554000,it was ok,The Changeling,63
12,60517478,really liked it,The Changeling,63
13,301542,really liked it,The Changeling,63
14,28591,really liked it,The Changeling,63
15,395387,really liked it,The Changeling,63
16,28575621,really liked it,The Changeling,63
17,5656775,did not like it,The Changeling,63
18,9690791,liked it,The Changeling,63
19,563794,it was ok,The Changeling,63
20,2038228,it was amazing,The Changeling,63
21,1883725,liked it,The Changeling,63
22,1529476,it was amazing,The Changeling,63
23,2752385,liked it,The Changeling,63
24,85910,really liked it,The Changeling,63
25,1243735,liked it,The Changeling,63
26,432134,really liked it,The Changeling,63
27,35456,liked it,The Changeling,63
28,938301,liked it,The Changeling,63
29,1190511,really liked it,The Changeling,63
30,4554574,it was amazing,The Changeling,63
31,54213409,liked it,The Changeling,63
32,268626,liked it,The Changeling,63
33,2359128,did not like it,The Changeling,63
34,2734111,it was amazing,The Changeling,63
35,51565455,liked it,The Changeling,63
36,1145214,really liked it,The Changeling,63
37,966355,really liked it,The Changeling,63
38,8928347,it was ok,The Changeling,63
39,13031068,liked it,The Changeling,63
40,3533282,it was ok,The Changeling,63
41,11233360,liked it,The Changeling,63
42,16254825,really liked it,The Changeling,63
43,4995669,it was ok,The Changeling,63
44,1798442,liked it,The Changeling,63
45,23128347,it was amazing,The Changeling,63
46,10756349,really liked it,The Changeling,63
47,7075793,liked it,The Changeling,63
48,1699431,it was amazing,The Changeling,63
49,1045938,it was amazing,The Changeling,63
