,user_id,rating,book_name,book_id
0,4222001,it was ok,The Changeling,66
1,1200873,it was ok,The Changeling,66
2,202724,it was amazing,The Changeling,66
3,4863716,liked it,The Changeling,66
4,1424204,really liked it,The Changeling,66
5,28701682,did not like it,The Changeling,66
6,9572491,really liked it,The Changeling,66
7,2773090,really liked it,The Changeling,66
8,5611434,really liked it,The Changeling,66
9,2588410,it was amazing,The Changeling,66
10,885699,liked it,The Changeling,66
11,4689004,liked it,The Changeling,66
12,1050198,really liked it,The Changeling,66
13,5969114,liked it,The Changeling,66
14,5673645,really liked it,The Changeling,66
15,6290469,it was amazing,The Changeling,66
16,20794459,it was amazing,The Changeling,66
17,4020009,it was amazing,The Changeling,66
18,19578743,it was amazing,The Changeling,66
19,9513164,it was amazing,The Changeling,66
20,8645131,it was amazing,The Changeling,66
21,38287765,it was amazing,The Changeling,66
22,39056879,liked it,The Changeling,66
23,22281590,liked it,The Changeling,66
24,41991694,liked it,The Changeling,66
25,5469035,really liked it,The Changeling,66
26,732036,liked it,The Changeling,66
27,31760936,liked it,The Changeling,66
28,5972274,liked it,The Changeling,66
29,5911674,it was amazing,The Changeling,66
30,1494206,liked it,The Changeling,66
31,7974252,really liked it,The Changeling,66
32,2164055,liked it,The Changeling,66
33,1955478,liked it,The Changeling,66
34,7717028,really liked it,The Changeling,66
35,8682741,really liked it,The Changeling,66
36,52319753,really liked it,The Changeling,66
37,2940273,it was ok,The Changeling,66
38,7997225,it was ok,The Changeling,66
39,2884330,really liked it,The Changeling,66
40,32522557,liked it,The Changeling,66
41,18926327,really liked it,The Changeling,66
42,97146391,really liked it,The Changeling,66
43,47962240,liked it,The Changeling,66
44,17537785,really liked it,The Changeling,66
45,882000,liked it,The Changeling,66
46,17660078,really liked it,The Changeling,66
47,16971276,it was amazing,The Changeling,66
48,4661898,really liked it,The Changeling,66
49,1416562,really liked it,The Changeling,66
50,62186760,really liked it,The Changeling,66
51,3131764,liked it,The Changeling,66
52,65435999,it was amazing,The Changeling,66
53,25691075,it was amazing,The Changeling,66
54,3596585,really liked it,The Changeling,66
55,55527598,liked it,The Changeling,66
56,10168687,it was ok,The Changeling,66
57,5863580,liked it,The Changeling,66
58,2228444,liked it,The Changeling,66
59,7576724,really liked it,The Changeling,66
60,90305254,it was amazing,The Changeling,66
61,9801889,liked it,The Changeling,66
62,43347458,it was ok,The Changeling,66
63,4430983,liked it,The Changeling,66
64,11394038,it was amazing,The Changeling,66
