,user_id,rating,book_name,book_id
0,971229,did not like it,Hatchet,50
1,80369,did not like it,Hatchet,50
2,45618,it was amazing,Hatchet,50
3,2745288,really liked it,Hatchet,50
4,393075,did not like it,Hatchet,50
5,1570669,really liked it,Hatchet,50
6,7668522,really liked it,Hatchet,50
7,614778,really liked it,Hatchet,50
8,7317186,it was amazing,Hatchet,50
9,16731747,really liked it,Hatchet,50
10,3048260,really liked it,Hatchet,50
11,456712,it was amazing,Hatchet,50
12,5789353,really liked it,Hatchet,50
13,6316460,it was amazing,Hatchet,50
14,12786058,did not like it,Hatchet,50
15,71348447,it was amazing,Hatchet,50
16,111921,it was amazing,Hatchet,50
17,13845119,liked it,Hatchet,50
18,178887,really liked it,Hatchet,50
19,4111021,it was ok,Hatchet,50
20,78433,liked it,Hatchet,50
21,31954777,really liked it,Hatchet,50
22,7132123,it was amazing,Hatchet,50
23,84023,it was ok,Hatchet,50
24,71477853,it was amazing,Hatchet,50
25,5702158,liked it,Hatchet,50
26,62203305,liked it,Hatchet,50
27,6971227,did not like it,Hatchet,50
28,2330809,liked it,Hatchet,50
29,9597599,it was ok,Hatchet,50
30,51322799,it was amazing,Hatchet,50
31,27881731,liked it,Hatchet,50
32,20229277,liked it,Hatchet,50
33,12581658,liked it,Hatchet,50
34,1463934,it was amazing,Hatchet,50
35,42163117,it was ok,Hatchet,50
36,4239777,liked it,Hatchet,50
37,59703250,really liked it,Hatchet,50
38,10963071,really liked it,Hatchet,50
39,23100707,really liked it,Hatchet,50
40,13862757,it was amazing,Hatchet,50
41,56376620,did not like it,Hatchet,50
42,48231982,it was amazing,Hatchet,50
43,59405614,it was amazing,Hatchet,50
44,4911921,really liked it,Hatchet,50
45,2743235,liked it,Hatchet,50
46,1229150,liked it,Hatchet,50
47,269235,it was amazing,Hatchet,50
48,68708752,really liked it,Hatchet,50
49,1072582,liked it,Hatchet,50
50,17846660,did not like it,Hatchet,50
51,29789832,really liked it,Hatchet,50
52,7212128,really liked it,Hatchet,50
53,11375137,really liked it,Hatchet,50
54,71312831,it was amazing,Hatchet,50
55,12455059,did not like it,Hatchet,50
56,1654645,really liked it,Hatchet,50
57,8035193,really liked it,Hatchet,50
58,5614272,did not like it,Hatchet,50
59,4558389,really liked it,Hatchet,50
60,22308947,liked it,Hatchet,50
61,93833109,it was amazing,Hatchet,50
62,91810145,liked it,Hatchet,50
63,1711431,liked it,Hatchet,50
64,46846504,it was amazing,Hatchet,50
65,307208,liked it,Hatchet,50
66,554095,it was amazing,Hatchet,50
67,922250,it was amazing,Hatchet,50
68,2705811,it was amazing,Hatchet,50
69,5558211,it was ok,Hatchet,50
70,6575298,did not like it,Hatchet,50
71,4190786,really liked it,Hatchet,50
72,6279967,really liked it,Hatchet,50
73,85505643,really liked it,Hatchet,50
74,5842335,really liked it,Hatchet,50
75,3073428,really liked it,Hatchet,50
76,4737417,really liked it,Hatchet,50
77,39491548,it was ok,Hatchet,50
78,1108123,liked it,Hatchet,50
79,2958079,it was amazing,Hatchet,50
80,32967408,did not like it,Hatchet,50
81,4811947,really liked it,Hatchet,50
82,2533084,liked it,Hatchet,50
83,22224742,it was ok,Hatchet,50
84,44700981,really liked it,Hatchet,50
85,16523230,really liked it,Hatchet,50
86,26502908,really liked it,Hatchet,50
87,17341744,did not like it,Hatchet,50
88,24658567,it was amazing,Hatchet,50
89,2285690,liked it,Hatchet,50
90,6245786,really liked it,Hatchet,50
91,71406349,really liked it,Hatchet,50
92,71482784,it was amazing,Hatchet,50
93,14235956,really liked it,Hatchet,50
94,33565915,really liked it,Hatchet,50
95,23541735,liked it,Hatchet,50
96,8345274,really liked it,Hatchet,50
97,84658,it was amazing,Hatchet,50
98,350218,really liked it,Hatchet,50
99,5551278,really liked it,Hatchet,50
100,4413597,really liked it,Hatchet,50
101,71482844,liked it,Hatchet,50
102,60288114,it was ok,Hatchet,50
103,3804182,it was amazing,Hatchet,50
104,5355311,it was amazing,Hatchet,50
105,56331971,really liked it,Hatchet,50
106,2729963,liked it,Hatchet,50
107,7240015,it was amazing,Hatchet,50
108,102500921,it was amazing,Hatchet,50
109,64162968,liked it,Hatchet,50
