,user_id,rating,book_name,book_id
0,1507,it was amazing,"Abstracts, References, & Key Words of Publications Relating to the Cotton Leafworm, Alabama Argillacea",3602
1,76346,it was amazing,Personal Finance For Dummies,3603
2,2685020,really liked it,Personal Finance For Dummies,3603
3,12216134,it was amazing,Personal Finance For Dummies,3603
4,3659514,it was amazing,Personal Finance For Dummies,3603
5,239890,it was ok,Personal Finance For Dummies,3603
6,15052079,really liked it,Personal Finance For Dummies,3603
7,674485,liked it,Personal Finance For Dummies,3603
8,6848651,it was amazing,Personal Finance For Dummies,3603
9,4153382,it was amazing,Personal Finance For Dummies,3603
10,58921630,liked it,Personal Finance For Dummies,3603
11,48801878,really liked it,Personal Finance For Dummies,3603
12,18844241,it was amazing,Personal Finance For Dummies,3603
13,77247179,it was amazing,Personal Finance For Dummies,3603
14,24591006,really liked it,Personal Finance For Dummies,3603
15,64235204,it was amazing,Personal Finance For Dummies,3603
16,3914913,it was amazing,Personal Finance For Dummies,3603
17,33877637,it was amazing,Personal Finance For Dummies,3603
18,34227088,liked it,Personal Finance For Dummies,3603
19,34647741,really liked it,Personal Finance For Dummies,3603
20,6331420,really liked it,Personal Finance For Dummies,3603
21,78687639,it was amazing,Personal Finance For Dummies,3603
22,5997624,it was amazing,Personal Finance For Dummies,3603
23,41770671,it was amazing,Personal Finance For Dummies,3603
24,50514323,liked it,Personal Finance For Dummies,3603
25,27007808,it was ok,Personal Finance For Dummies,3603
26,24008063,liked it,Personal Finance For Dummies,3603
27,12553945,it was ok,Personal Finance For Dummies,3603
28,10738935,it was amazing,Personal Finance For Dummies,3603
29,33410267,really liked it,Personal Finance For Dummies,3603
30,27815224,it was amazing,Personal Finance For Dummies,3603
31,39729308,liked it,Personal Finance For Dummies,3603
32,13611046,really liked it,Personal Finance For Dummies,3603
33,46284662,really liked it,Personal Finance For Dummies,3603
34,75404775,really liked it,Personal Finance For Dummies,3603
35,55531720,really liked it,Personal Finance For Dummies,3603
36,74965021,it was ok,Personal Finance For Dummies,3603
37,1945303,it was amazing,Personal Finance For Dummies,3603
38,41606375,liked it,Personal Finance For Dummies,3603
39,9818894,liked it,Personal Finance For Dummies,3603
40,8114672,liked it,Personal Finance For Dummies,3603
41,60473,really liked it,Personal Finance For Dummies,3603
42,15028756,liked it,Personal Finance For Dummies,3603
43,3221228,liked it,Personal Finance For Dummies,3603
44,17305006,it was ok,Personal Finance For Dummies,3603
45,1524110,liked it,Personal Finance For Dummies,3603
46,1456236,it was amazing,Personal Finance For Dummies,3603
47,1034201,did not like it,Personal Finance For Dummies,3603
48,3180356,really liked it,Personal Finance For Dummies,3603
49,13384077,really liked it,Personal Finance For Dummies,3603
50,6040944,it was amazing,Personal Finance For Dummies,3603
51,12205856,it was ok,Personal Finance For Dummies,3603
52,3234417,really liked it,Personal Finance For Dummies,3603
53,907369,really liked it,Personal Finance For Dummies,3603
54,788121,it was amazing,Personal Finance For Dummies,3603
55,1,really liked it,Personal Finance For Dummies,3603
