,user_id,rating,book_name,book_id
0,82296180,it was amazing,A Wrinkle in Time: Student Packet,200
1,1564497,it was amazing,A Wrinkle in Time: Student Packet,200
2,91650400,did not like it,A Wrinkle in Time: Student Packet,200
3,17808658,liked it,A Wrinkle in Time: Student Packet,200
4,27688754,really liked it,A Wrinkle in Time: Student Packet,200
5,36866609,it was amazing,A Wrinkle in Time: Student Packet,200
6,90305254,it was amazing,A Wrinkle in Time: Student Packet,200
7,24544573,liked it,A Wrinkle in Time: Student Packet,200
8,2888665,it was amazing,A Wrinkle in Time: Student Packet,200
9,11037652,it was ok,Una arruga en el tiempo – A Wrinkle in Time,201
10,32379,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
11,721021,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
12,21937982,liked it,Una arruga en el tiempo – A Wrinkle in Time,201
13,2214498,did not like it,Una arruga en el tiempo – A Wrinkle in Time,201
14,597461,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
15,1720620,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
16,43377498,it was ok,Una arruga en el tiempo – A Wrinkle in Time,201
17,29005117,liked it,Una arruga en el tiempo – A Wrinkle in Time,201
18,88295,it was ok,Una arruga en el tiempo – A Wrinkle in Time,201
19,1198255,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
20,3030788,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
21,53025065,it was ok,Una arruga en el tiempo – A Wrinkle in Time,201
22,15701318,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
23,4514828,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
24,8734459,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
25,221394,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
26,9340136,liked it,Una arruga en el tiempo – A Wrinkle in Time,201
27,4467515,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
28,1004220,did not like it,Una arruga en el tiempo – A Wrinkle in Time,201
29,1742824,liked it,Una arruga en el tiempo – A Wrinkle in Time,201
30,3920693,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
31,32799998,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
32,36977686,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
33,614778,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
34,3461034,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
35,1713956,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
36,14457130,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
37,68030,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
38,74034800,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
39,22809267,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
40,1886642,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
41,25177308,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
42,48483884,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
43,66577665,really liked it,Una arruga en el tiempo – A Wrinkle in Time,201
44,20906165,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
45,14514998,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
46,2894762,did not like it,Una arruga en el tiempo – A Wrinkle in Time,201
47,4089478,it was amazing,Una arruga en el tiempo – A Wrinkle in Time,201
