,user_id,rating,book_name,book_id
0,31647875,really liked it,The Power of One Christlike Life,128
1,9832309,it was amazing,The Power of One Christlike Life,128
2,9761648,really liked it,The Power of One Christlike Life,128
3,19093976,it was amazing,The Power of One Christlike Life,128
4,18987586,it was amazing,The Power of One Christlike Life,128
5,9655456,it was amazing,The Power of One Christlike Life,128
6,27882679,it was amazing,The Power of One Christlike Life,128
7,33305121,really liked it,The Power of One Christlike Life,128
8,1618362,it was amazing,The Power of One Christlike Life,128
9,7307388,really liked it,The Power of One Christlike Life,128
10,36773193,it was amazing,The Power of One Christlike Life,128
11,28606355,really liked it,The Power of One Christlike Life,128
12,25886632,it was amazing,The Power of One Christlike Life,128
13,102400780,it was amazing,The Power of One Christlike Life,128
14,11365128,it was amazing,The Power of One Christlike Life,128
15,91725868,really liked it,The Power of One Christlike Life,128
16,6561433,really liked it,The Power of One Christlike Life,128
17,5478702,liked it,The Power of One Christlike Life,128
18,90305254,it was amazing,The Power of One Christlike Life,128
19,73242662,it was amazing,The Power of One Christlike Life,128
20,4649479,it was amazing,The Power of One Christlike Life,128
21,6019762,it was amazing,The Power of One Christlike Life,128
22,49514445,liked it,The Power of One Christlike Life,128
23,50287341,it was amazing,The Power of One Christlike Life,128
24,10653692,it was amazing,The Power of One Christlike Life,128
25,37887497,it was amazing,The Power of One Christlike Life,128
26,24544573,did not like it,The Power of One Christlike Life,128
27,10960153,it was amazing,The Power of One Christlike Life,128
28,1239413,it was amazing,The Power of One Christlike Life,128
29,27688754,it was ok,The Power of One Christlike Life,128
30,32052746,it was ok,The Power of One Christlike Life,128
31,82296180,it was amazing,The Power of One Christlike Life,128
32,13781416,liked it,The Power of One Christlike Life,128
33,20139186,it was amazing,The Power of One Christlike Life,128
34,6575375,it was amazing,The Power of One Christlike Life,128
35,30444772,liked it,The Power of One Christlike Life,128
36,1572919,it was ok,The Power of One Christlike Life,128
37,12032945,really liked it,The Power of One Christlike Life,128
