,user_id,rating,book_name,book_id
0,597461,it was amazing,The Power of One,122
1,79930530,it was amazing,The Power of One,122
2,11889829,really liked it,The Power of One,122
3,5903843,it was amazing,The Power of One,122
4,80033559,it was amazing,The Power of One,122
5,16254355,it was amazing,The Power of One,122
6,58571,it was amazing,The Power of One,122
7,18383778,it was amazing,The Power of One,122
8,5953660,it was amazing,The Power of One,122
9,72137025,it was amazing,The Power of One,122
10,7668522,it was amazing,The Power of One,122
11,33333,liked it,The Power of One,122
12,1389748,it was amazing,The Power of One,122
13,57725883,it was amazing,The Power of One,122
14,29843800,liked it,The Power of One,122
15,5859453,really liked it,The Power of One,122
16,62171,it was amazing,The Power of One,122
17,102733,it was amazing,The Power of One,122
18,10770371,really liked it,The Power of One,122
19,36348070,liked it,The Power of One,122
20,5364077,it was amazing,The Power of One,122
21,1022982,really liked it,The Power of One,122
22,4732681,it was amazing,The Power of One,122
23,21276121,it was amazing,The Power of One,122
24,3195534,liked it,The Power of One,122
25,2063541,it was amazing,The Power of One,122
26,28305,it was amazing,The Power of One,122
27,9555257,it was amazing,The Power of One,122
28,846102,liked it,The Power of One,122
29,816373,it was amazing,The Power of One,122
30,250988,did not like it,The Power of One,122
31,5328952,it was amazing,The Power of One,122
32,10446876,really liked it,The Power of One,122
33,603238,it was ok,The Power of One,122
34,2623780,did not like it,The Power of One,122
35,5742086,really liked it,The Power of One,122
36,45008,it was amazing,The Power of One,122
37,23841736,really liked it,The Power of One,122
38,1746928,it was ok,The Power of One,122
39,680937,liked it,The Power of One,122
40,632247,liked it,The Power of One,122
41,1,it was amazing,The Power of One,122
42,10588578,really liked it,The Power of One,122
43,12228441,it was amazing,The Power of One,122
44,3574699,really liked it,The Power of One,122
45,1857250,really liked it,The Power of One,122
46,43972006,liked it,The Power of One,122
47,21897395,did not like it,The Power of One,122
48,5913642,did not like it,The Power of One,122
49,11928354,it was amazing,The Power of One,122
50,28266634,it was amazing,The Power of One,122
51,2538232,it was amazing,The Power of One,122
